sample	clade_name	clade_taxid	relative_abundance	estimated_number_of_reads_from_the_clade
BGG_MOSDA	k__Archaea|p__Euryarchaeota|c__CFGB10638|o__OFGB10638|f__FGB10638|g__GGB39579|s__GGB39579_SGB45894	2157|28890|||||	0.45795	4740
BGG_MOSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53655|s__GGB53655_SGB74787	2157|651137|1643678|1033996|||	0.45202	5220
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB609	2|201174|84998|84999|84107|102106|	0.4478	10983
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis	2|201174|1760|85007|85025|1827|1833	0.39644	18345
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Pseudorhodoplanes|s__Pseudorhodoplanes_sinuspersici	2|1224|28211|356||1734920|1235591	0.37923	15375
BGG_MOSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae|g__Candidatus_Nitrosocosmicus|s__Candidatus_Nitrosocosmicus_arcticus	2157|651137|1643678|1033996|1033997|1826864|2035267	0.35142	6394
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_hodleri	2|201174|1760|85007|1762|1763|49897	0.26225	12242
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Rhizobacter|s__Rhizobacter_sp_Root1221	2|1224|28216|80840||212743|1736433	0.25063	11607
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_terrigena	2|201174|1760|85009|85015|1839|424797	0.23629	7555
BGG_MOSDA	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus|s__Microcoleus_vaginatus	2|1117||1150|1892252|44471|119532	0.20315	9374
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_S39	2|201174|1760|85006|1268|1663|2509720	0.19647	6804
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_psychrotolerans	2|1239|91061|1385|186817|1221880|126156	0.18618	4924
BGG_MOSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5888	2157|651137|1643678|1033996|||2721607	0.18239	2325
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_lathyri	2|1224|28211|356|2831100|85413|1036778	0.17241	6999
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_polychromogenes	2|201174|1760|85006|1268|1742993|1676	0.17142	5094
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_album	2|1224|28211|356|45401|81|2665159	0.16856	4462
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Soil762	2|201174|1760|85006|1268|1663|1736401	0.16745	5128
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes	2|201174|1760|85009|31957|1912216|1747	0.1577	2644
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae|g__Devosia|s__Devosia_psychrophila	2|1224|28211|356|2831106|46913|728005	0.14988	4496
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB26244|s__GGB26244_SGB38273	2|1224|28211|356|45401||	0.14959	3347
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nl5	2|1224|28216|32003|206379|35798|200120	0.14574	2982
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Nitrobacter|s__Nitrobacter_vulgaris	2|1224|28211|356|41294|911|29421	0.1405	3711
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_lacrimifluminis	2|201174|1760|85011|2062|1883|1500077	0.12657	7712
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_OY3WO11	2|201174|1760|85006|1268|1663|1835723	0.12063	3686
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_ZGTC412	2|201174|1760|85006|1268|1663|2058900	0.11992	3726
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Rhodomicrobium|s__Rhodomicrobium_vannielii	2|1224|28211|356|45401|1068|1069	0.11919	4646
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_mengxianglii	2|201174|1760|85007|1762|1866885|2736649	0.11601	4680
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_kitamiense	2|201174|1760|85006|85023|33882|76884	0.10887	2841
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_psychrosaccharolyticus	2|1239|91061|1385|186817|2675229|1407	0.09883	3138
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_pascens	2|201174|1760|85006|1268|1663|1677	0.09749	3191
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Conyzicola|s__Conyzicola_nivalis	2|201174|1760|85006|85023|1648520|1477021	0.08966	2029
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_jiangjiafuii	2|201174|1760|85006|1268|1663|2817475	0.08341	2050
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_sp_KRMCY2	2|201174|1760|85006|85016|1707|1304865	0.07751	2368
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Methyloceanibacter|s__Methyloceanibacter_marginalis	2|1224|28211|356|45401|1484898|1774971	0.07065	1745
BGG_MOSDA	k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Nitrospira_sp_SCGC_AG_212_E16	2|40117|203693|189778|189779|1234|1799664	0.06585	1952
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_ureilytica	2|201174|1760|85008|28056|1873|709868	0.06059	2952
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryobacterium_sp_N22	2|201174|1760|85006|85023|69578|2048290	0.05615	1548
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Knoellia|s__Knoellia_aerolata	2|201174|1760|85006|85021|136099|442954	0.05591	1541
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_U41	2|201174|1760|85006|1268|1663|1849032	0.04852	1650
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Allocatelliglobosispora|s__Allocatelliglobosispora_scoriae	2|201174|1760|85008|28056|1400054|643052	0.04564	2852
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_AUGA_SZCCT0042	2|1224|28211|356|41294|374|2807651	0.04366	2392
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__Candidatus_Nitrotoga|s__Candidatus_Nitrotoga_sp_AM1P	2|1224|28216|32003|90627|453161|2559597	0.04358	899
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Terricaulis|s__Terricaulis_silvestris	2|1224|28211|204458|76892|2768684|2686094	0.0427	1135
BGG_MOSDA	k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon|s__Pelodictyon_phaeoclathratiforme	2|1090|191410|191411|191412|1099|34090	0.04199	862
BGG_MOSDA	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Chamaesiphonaceae|g__GGB58873|s__GGB58873_SGB104250	2|1117||1890424|1890431||	0.0412	1085
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_leguminosarum	2|1224|28211|356|82115|379|384	0.04107	2116
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Simplicispira|s__Simplicispira_SGB61893	2|1224|28216|80840|80864|352450|	0.03925	1095
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Tardiphaga|s__Tardiphaga_robiniae	2|1224|28211|356|41294|1395974|943830	0.03855	1699
BGG_MOSDA	k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Candidatus_Nitrospira_nitrificans	2|40117|203693|189778|189779|1234|1742973	0.03831	1099
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_Root135	2|201174|1760|85007|1762|1763|1736457	0.03609	1582
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__GGB64869|s__GGB64869_SGB87702	2|201174|1760|85011|2062||	0.03418	906
BGG_MOSDA	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_CF136	2|976|117743|200644|49546|237|1144313	0.0331	1143
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_sp_BL_248_WT_3	2|1239|91061|1385|186817|1221880|2725306	0.03204	824
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae|g__Polycladomyces|s__Polycladomyces_abyssicola	2|1239|91061|1385|186824|1348505|1125966	0.02797	603
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB78212|s__GGB78212_SGB107748	2|201174|1497346|588673|320583||	0.0275	570
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__CFGB52786|o__OFGB52786|f__FGB52786|g__GGB64512|s__GGB64512_SGB87014	2|201174|||||	0.02566	890
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_oxydans	2|201174|1760|85006|1268|1742993|1671	0.02274	754
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_sp_P9_64	2|201174|1760|85007|1762|1866885|2024612	0.02256	1108
BGG_MOSDA	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_panaciterrae	2|976|117747|200666|84566|84567|363849	0.02255	950
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agreia|s__Agreia_sp_Leaf244	2|201174|1760|85006|85023|110934|1736305	0.02241	614
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_allogilvus	2|201174|1760|85009|85015|1839|2072017	0.02231	624
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae|g__GGB64492|s__GGB64492_SGB86990	2|201174|1760|1643684|85031||	0.02217	971
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_MHTC_1	2|1224|28216|80840|80864|34072|2495593	0.02144	852
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_vaccae	2|201174|1760|85007|1762|1866885|1810	0.02062	867
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__GGB78162|s__GGB78162_SGB107675	2|201174|1760|85011|2062||	0.01873	426
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB35955|s__GGB35955_SGB107750	2|201174|1497346|588673|320583||	0.01848	391
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_sp_Root608	2|1224|28211|204458|76892|41275|1736569	0.01764	331
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Catellatospora|s__Catellatospora_vulcania	2|201174|1760|85008|28056|53365|1460450	0.01654	990
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Micrococcus_luteus_ATCC_49442	2|201174|1760|85006|1268|1742993|2698727	0.01653	546
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae|g__Miltoncostaea|s__Miltoncostaea_marina	2|201174|1497346|2843198|2843199|2843200|2843215	0.01621	390
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_sp_AB1	2|201174|1760|85006|1268|1742993|2138309	0.01559	450
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_szechwanensis	2|201174|1760|85009|85015|1839|1005944	0.01504	430
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_psychrotolerans	2|201174|1760|85006|1268|1742993|2697569	0.01385	487
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_briensis	2|1224|28216|32003|206379|35798|35799	0.01377	304
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryobacterium_psychrotolerans	2|201174|1760|85006|85023|69578|386301	0.01226	274
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium|s__Phenylobacterium_sp_20VBR1	2|1224|28211|204458|76892|20|2803784	0.012	346
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_sp_LAM7112	2|201174|1760|85008|28056|1865|2486853	0.0118	805
BGG_MOSDA	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Arcticibacter|s__Arcticibacter_eurypsychrophilus	2|976|117747|200666|84566|1288026|1434752	0.01159	377
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_zhouii	2|201174|1760|85009|85015|1839|1168729	0.00938	293
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Gaiellales|f__Gaiellaceae|g__Gaiella|s__Gaiella_occulta	2|201174|84995|1154584|1154585|1154586|1002870	0.00888	185
BGG_MOSDA	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_SGB104528	2|976|117743|200644|49546|237|	0.00832	276
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium|s__Salinibacterium_sp_ZJ450	2|201174|1760|85006|85023|235888|2708338	0.00819	212
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_ISL_69	2|201174|1760|85006|1268|1663|2819113	0.0069	244
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_SRL28	2|1224|28211|356|41294|374|2836178	0.00671	438
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_psychroresistens	2|1239|91061|1385|186822|44249|1778678	0.00642	354
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Paenisporosarcina|s__Paenisporosarcina_sp_OV554	2|1239|91061|1385|186818|651660|2135694	0.00623	170
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Agromyces_albus	2|201174|1760|85006|85023|33877|205332	0.00588	171
BGG_MOSDA	k__Bacteria|p__Verrucomicrobia|c__CFGB2153|o__OFGB2153|f__FGB2153|g__GGB32810|s__GGB32810_SGB52752	2|74201|||||	0.00555	116
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_sp_A23	2|1224|28216|80840|80864|52972|1944133	0.00553	170
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_muleiense	2|1224|28211|356|69277|68287|1004279	0.00541	259
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_sp_PAMC_26642	2|1224|28211|356|2831100|85413|1792307	0.0052	195
BGG_MOSDA	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae|g__Fulvivirgaceae_unclassified|s__Fulvivirgaceae_bacterium_PWU5	2|976|768503|768507|2762286||2782350	0.0051	252
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_ferrireducens	2|1224|28216|80840|80864|28065|192843	0.00404	135
BGG_MOSDA	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Lacipirellula|s__Lacipirellula_limnantheis	2|203682|203683|2691354|2691359|2691417|2528024	0.00394	185
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_algidixylanolytica	2|1239|186801|186802|186803|2719231|94868	0.00357	112
BGG_MOSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Desulfosporosinus|s__Desulfosporosinus_metallidurans	2|1239|186801|186802|186807|79206|1888891	0.00349	125
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__Nannocystis_exedens	2|1224|28221|29|224463|53|54	0.00349	296
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_xinjiangensis	2|201174|1760|85010|2070|1847|75289	0.00349	184
BGG_MOSDA	k__Archaea|p__Thaumarchaeota|c__CFGB9228|o__OFGB9228|f__FGB9228|g__GGB27219|s__GGB27219_SGB39443	2157|651137|||||	0.0034	71
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__CFGB11088|o__OFGB11088|f__FGB11088|g__GGB33037|s__GGB33037_SGB24024	2|1224|||||	0.00322	57
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_sp_GA104	2|201174|1760|85006|1268|1742993|2676311	0.00319	103
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_broussonetiae	2|201174|1760|85010|2070|1847|2736640	0.00312	156
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_Root265	2|201174|1760|85007|1762|1763|1736504	0.00169	76
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter|s__Plantibacter_flavus	2|201174|1760|85006|85023|190323|150123	0.00122	34
BGG_MOSDA	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB77898|s__GGB77898_SGB108035	2|1224|1236|135614|32033||	0.0011	25
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_sulfonivorans	2|201174|1760|85006|1268|1742993|121292	0.00102	35
BGG_MOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_alpinus	2|201174|1760|85009|85015|1839|748909	0.00083	26
BGG_NOSDA	k__Bacteria|p__Proteobacteria|c__CFGB47313|o__OFGB47313|f__FGB47313|g__GGB58410|s__GGB58410_SGB80065	2|1224|||||	36.28726	2657073
BGG_NOSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5894	2157|651137|1643678|1033996|||2721610	22.13539	1607151
BGG_NOSDA	k__Bacteria|p__Candidatus_Aminicenantes|c__CFGB8775|o__OFGB8775|f__FGB8775|g__GGB63485|s__GGB63485_SGB85795	2|67817|||||	15.01801	1118991
BGG_NOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__GGB4172|s__GGB4172_SGB5654	2|67818|||||	5.91874	329193
BGG_NOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Candidatus_Atribacteria_bacterium_RS_JS1	2|67818|||||1977312	5.11468	356012
BGG_NOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Atribacteria_bacterium_SCGC_AAA252_M02	2|67818|||||913317	3.82882	342836
BGG_NOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_arabiense	2|201174|1760|85007|1762|1866885|1286181	2.78902	489391
BGG_NOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Atribacteria_bacterium_SCGC_AAA255_G05	2|67818|||||1047051	2.06185	150664
BGG_NOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia_pipientis	2|1224|28211|766|942|953|955	1.27748	45132
BGG_NOSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53673|s__GGB53673_SGB74810	2157|651137|1643678|1033996|||	1.14231	69831
BGG_NOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_pascens	2|201174|1760|85006|1268|1663|1677	0.97951	130592
